Type,Start,End
CDS,1127426,1127508
exon,1127426,1127508
CDS,1127426,1127508
exon,1127426,1127508
CDS,1127426,1127508
exon,1135121,1135306
CDS,1135121,1135306
exon,1135121,1135306
CDS,1135121,1135306
exon,1135121,1135306
CDS,1135121,1135306
gene,1160584,1161697
transcript,1160584,1161697
exon,1160584,1161697
exon,1163130,1163183
CDS,1163130,1163183
exon,1163130,1163183
CDS,1163130,1163183
exon,1163130,1163183
CDS,1163130,1163183
exon,1164318,1164476
CDS,1164318,1164476
exon,1164318,1164476
CDS,1164318,1164476
exon,1164318,1164476
CDS,1164318,1164476
CDS,1165029,1165077
CDS,1165029,1165077
exon,1165029,1167782
exon,1165029,1172246
stop_codon,1165078,1165080
stop_codon,1165078,1165080
UTR,1165078,1167782
UTR,1165078,1172246
CDS,1166227,1166251
exon,1166227,1167328
stop_codon,1166252,1166254
UTR,1166252,1167328
UTR,1180561,1180850
exon,1180561,1181587
transcript,1180561,1184473
gene,1180561,1185415
UTR,1180570,1180850
exon,1180570,1181587
transcript,1180570,1184981
stop_codon,1180848,1180850
stop_codon,1180848,1180850
CDS,1180851,1181587
CDS,1180851,1181587
CDS,1183771,1183801
CDS,1183771,1183801
exon,1183771,1183948
exon,1183771,1184473
start_codon,1183799,1183801
start_codon,1183799,1183801
UTR,1183802,1183948
UTR,1183802,1184473
exon,1184302,1184981
UTR,1184302,1184981
exon,1186092,1186495
gene,1186092,1207036
transcript,1186092,1207036
UTR,1203454,1203585
exon,1203454,1203651
gene,1203454,1209076
transcript,1203454,1209076
start_codon,1203586,1203588
CDS,1203586,1203651
exon,1206869,1207036
CDS,1206869,1207099
exon,1206869,1209076
stop_codon,1207100,1207102
UTR,1207100,1209076
exon,1226044,1226140
UTR,1226044,1226140
transcript,1226044,1255876
gene,1226044,1296421
exon,1226056,1226140
UTR,1226056,1226140
transcript,1226056,1296421
exon,1226120,1226180
UTR,1226120,1226180
transcript,1226120,1254501
UTR,1228422,1228453
UTR,1228422,1228453
UTR,1228422,1228453
exon,1228422,1228597
exon,1228422,1228597
exon,1228422,1228597
start_codon,1228454,1228456
start_codon,1228454,1228456
start_codon,1228454,1228456
CDS,1228454,1228597
CDS,1228454,1228597
CDS,1228454,1228597
exon,1229880,1230009
CDS,1229880,1230009
exon,1229880,1230009
CDS,1229880,1230009
exon,1229880,1230009
CDS,1229880,1230009
exon,1231526,1231619
CDS,1231526,1231619
exon,1231526,1231619
CDS,1231526,1231619
exon,1231526,1231619
CDS,1231526,1231619
exon,1234085,1234191
CDS,1234085,1234191
exon,1234085,1234191
CDS,1234085,1234191
exon,1234085,1234191
CDS,1234085,1234191
exon,1238044,1238214
CDS,1238044,1238214
exon,1238044,1238214
CDS,1238044,1238214
exon,1238044,1238214
CDS,1238044,1238214
exon,1239312,1239407
CDS,1239312,1239407
exon,1239312,1239407
CDS,1239312,1239407
exon,1239312,1239407
CDS,1239312,1239407
exon,1240321,1240434
CDS,1240321,1240434
exon,1240321,1240434
CDS,1240321,1240434
exon,1240321,1240434
CDS,1240321,1240434
exon,1242619,1242845
CDS,1242619,1242845
exon,1242619,1242845
CDS,1242619,1242845
exon,1242619,1242845
CDS,1242619,1242845
exon,1243097,1243196
CDS,1243097,1243196
exon,1243097,1243196
CDS,1243097,1243196
exon,1243097,1243196
CDS,1243097,1243196
exon,1244046,1244170
CDS,1244046,1244170
exon,1244046,1244170
CDS,1244046,1244170
exon,1244046,1244170
CDS,1244046,1244170
exon,1246210,1246305
CDS,1246210,1246305
exon,1246213,1246305
CDS,1246213,1246305
exon,1248626,1248703
CDS,1248626,1248703
exon,1248626,1248703
CDS,1248626,1248703
exon,1248626,1248703
CDS,1248626,1248703
CDS,1254269,1254454
CDS,1254269,1254454
exon,1254269,1254501
exon,1254269,1255876
stop_codon,1254455,1254457
stop_codon,1254455,1254457
UTR,1254455,1254501
UTR,1254455,1255876
exon,1266280,1266397
UTR,1266280,1266397
transcript,1266280,1307051
gene,1266280,1309328
exon,1266294,1266397
UTR,1266294,1266397
transcript,1266294,1309327
exon,1266316,1266397
UTR,1266316,1266397
transcript,1266316,1309328
exon,1266654,1266760
CDS,1266654,1266760
exon,1266654,1266760
UTR,1266654,1266760
exon,1266654,1266760
UTR,1266654,1266760
exon,1266654,1266760
UTR,1266654,1266760
exon,1294951,1294978
UTR,1294951,1294978
UTR,1295774,1296239
exon,1295774,1296421
transcript,1295774,1309325
UTR,1295776,1296239
exon,1295776,1296421
start_codon,1296240,1296242
start_codon,1296240,1296242
CDS,1296240,1296421
CDS,1296240,1296421
UTR,1296325,1296371
UTR,1296325,1296371
CDS,1296325,1296394
exon,1296325,1296421
exon,1296325,1296421
exon,1296325,1296421
start_codon,1296372,1296374
start_codon,1296372,1296374
CDS,1296372,1296421
CDS,1296372,1296421
stop_codon,1296395,1296397
UTR,1296395,1296421
exon,1297046,1297252
CDS,1297046,1297252
exon,1297145,1297252
CDS,1297145,1297252
exon,1297145,1297252
CDS,1297145,1297252
exon,1297145,1297252
CDS,1297145,1297252
exon,1300562,1300711
CDS,1300562,1300711
exon,1300562,1300711
CDS,1300562,1300711
exon,1300562,1300711
CDS,1300562,1300711
exon,1300562,1300711
CDS,1300562,1300711
CDS,1304878,1306051
CDS,1304878,1306051
CDS,1304878,1306051
CDS,1304878,1306051
exon,1304878,1307051
exon,1304878,1309325
exon,1304878,1309327
exon,1304878,1309328
stop_codon,1306052,1306054
stop_codon,1306052,1306054
stop_codon,1306052,1306054
stop_codon,1306052,1306054
UTR,1306052,1307051
UTR,1306052,1309325
UTR,1306052,1309327
UTR,1306052,1309328
UTR,1309909,1310443
UTR,1309909,1310443
exon,1309909,1310495
exon,1309909,1310495
transcript,1309909,1325707
gene,1309909,1329139
transcript,1309909,1329139
UTR,1309975,1310443
UTR,1309975,1310443
exon,1309975,1310495
exon,1309975,1310495
transcript,1309975,1313639
transcript,1309975,1325869
stop_codon,1310441,1310443
stop_codon,1310441,1310443
stop_codon,1310441,1310443
stop_codon,1310441,1310443
CDS,1310444,1310495
CDS,1310444,1310495
CDS,1310444,1310495
CDS,1310444,1310495
exon,1310800,1310891
CDS,1310800,1310891
exon,1310800,1310891
CDS,1310800,1310891
exon,1310800,1310891
CDS,1310800,1310891
exon,1310800,1310891
CDS,1310800,1310891
exon,1312337,1312508
CDS,1312337,1312508
exon,1312337,1312508
CDS,1312337,1312508
exon,1312337,1312508
CDS,1312337,1312508
exon,1312337,1312508
CDS,1312337,1312508
exon,1312587,1312762
CDS,1312587,1312762
exon,1312587,1312762
CDS,1312587,1312762
exon,1312587,1312762
CDS,1312587,1312762
exon,1312587,1312762
CDS,1312587,1312762
CDS,1313340,1313468
exon,1313340,1313498
CDS,1313340,1313498
exon,1313340,1313498
CDS,1313340,1313498
exon,1313340,1313498
CDS,1313340,1313498
exon,1313340,1313639
start_codon,1313466,1313468
UTR,1313469,1313639
gene,1317571,1393096
exon,1318318,1318418
CDS,1318318,1318418
exon,1318318,1318418
CDS,1318318,1318418
exon,1318318,1318418
CDS,1318318,1318418
exon,1318373,1318418
UTR,1318373,1318418
transcript,1318373,1393096
UTR,1319508,1319588
exon,1319508,1319659
stop_codon,1319586,1319588
CDS,1319589,1319659
exon,1319590,1319659
CDS,1319590,1319659
exon,1319590,1319659
CDS,1319590,1319659
exon,1319590,1319659
CDS,1319590,1319659
CDS,1320363,1320416
CDS,1320363,1320416
CDS,1320363,1320416
exon,1320363,1320435
exon,1320363,1320435
exon,1320363,1320435
exon,1320363,1320435
CDS,1320363,1320435
start_codon,1320414,1320416
start_codon,1320414,1320416
start_codon,1320414,1320416
UTR,1320417,1320435
UTR,1320417,1320435
UTR,1320417,1320435
gene,1320710,1324367
transcript,1320710,1324367
exon,1320710,1324367
gene,1325400,1378735
exon,1325405,1325529
transcript,1325405,1378734
exon,1325410,1325529
transcript,1325410,1346965
exon,1325421,1325529
exon,1325421,1325529
exon,1325421,1325782
transcript,1325421,1378723
transcript,1325421,1378729
transcript,1325421,1378735
exon,1325588,1325707
UTR,1325588,1325707
exon,1325830,1325869
UTR,1325830,1325869
exon,1329085,1329139
UTR,1329085,1329139
exon,1345169,1346965
exon,1350339,1350481
exon,1359699,1359820
exon,1361622,1361912
gene,1361622,1362585
transcript,1361622,1362585
exon,1362397,1362585
gene,1368977,1393164
UTR,1368978,1370031
exon,1368978,1370072
UTR,1368978,1370072
exon,1368978,1370072
exon,1368978,1370072
UTR,1368978,1370072
transcript,1368978,1393054
transcript,1368978,1393105
transcript,1368978,1393108
UTR,1369000,1372114
exon,1369000,1372240
transcript,1369000,1393123
exon,1369417,1371147
UTR,1369417,1371147
transcript,1369417,1393103
UTR,1369573,1372058
exon,1369573,1372240
transcript,1369573,1393054
stop_codon,1370029,1370031
CDS,1370032,1370072
stop_codon,1372056,1372058
CDS,1372059,1372240
UTR,1372076,1372114
UTR,1372076,1372114
UTR,1372076,1372114
exon,1372076,1372240
exon,1372076,1372240
CDS,1372076,1372240
exon,1372076,1372240
exon,1372076,1372240
stop_codon,1372112,1372114
stop_codon,1372112,1372114
stop_codon,1372112,1372114
stop_codon,1372112,1372114
CDS,1372115,1372240
CDS,1372115,1372240
CDS,1372115,1372240
CDS,1372115,1372240
exon,1373078,1373178
exon,1373078,1373178
exon,1373078,1373178
exon,1373078,1373178
UTR,1373708,1375301
exon,1373708,1375603
transcript,1373708,1393164
exon,1374484,1374698
UTR,1375284,1375301
exon,1375284,1375429
transcript,1375284,1393074
stop_codon,1375299,1375301
stop_codon,1375299,1375301
CDS,1375302,1375429
CDS,1375302,1375603
exon,1375491,1375603
CDS,1375491,1375603
exon,1375491,1375603
CDS,1375491,1375603
exon,1375491,1375603
CDS,1375491,1375603
exon,1375491,1375603
CDS,1375491,1375603
exon,1375535,1375603
CDS,1375535,1375603
exon,1376798,1378723
exon,1376798,1378729
exon,1376798,1378734
exon,1376798,1378735
exon,1391603,1391721
CDS,1391603,1391721
exon,1392834,1392881
CDS,1392834,1392881
exon,1392834,1392881
CDS,1392834,1392881
exon,1392834,1392881
CDS,1392834,1392881
exon,1392834,1392881
CDS,1392834,1392881
exon,1392834,1392881
CDS,1392834,1392881
exon,1392834,1392881
CDS,1392834,1392881
exon,1392834,1392881
CDS,1392834,1392881
exon,1392834,1392881
CDS,1392834,1392881
gene,1392900,1392961
transcript,1392900,1392961
exon,1392900,1392961
CDS,1392962,1392998
CDS,1392962,1392998
CDS,1392962,1392998
CDS,1392962,1392998
CDS,1392962,1392998
CDS,1392962,1392998
CDS,1392962,1392998
CDS,1392962,1392998
CDS,1392962,1392998
exon,1392962,1393054
exon,1392962,1393054
exon,1392962,1393074
exon,1392962,1393096
exon,1392962,1393103
exon,1392962,1393105
exon,1392962,1393108
exon,1392962,1393123
exon,1392962,1393164
start_codon,1392996,1392998
start_codon,1392996,1392998
start_codon,1392996,1392998
start_codon,1392996,1392998
start_codon,1392996,1392998
start_codon,1392996,1392998
start_codon,1392996,1392998
start_codon,1392996,1392998
start_codon,1392996,1392998
UTR,1392999,1393054
UTR,1392999,1393054
UTR,1392999,1393074
UTR,1392999,1393096
UTR,1392999,1393103
UTR,1392999,1393105
UTR,1392999,1393108
UTR,1392999,1393123
UTR,1392999,1393164
UTR,1442162,1443751
UTR,1442162,1443751
exon,1442162,1443911
exon,1442162,1443911
transcript,1442162,1466828
transcript,1442162,1466918
gene,1442162,1473842
UTR,1442166,1443751
exon,1442166,1443911
transcript,1442166,1466849
stop_codon,1443749,1443751
stop_codon,1443749,1443751
stop_codon,1443749,1443751
CDS,1443752,1443911
CDS,1443752,1443911
CDS,1443752,1443911
exon,1445666,1445830
CDS,1445666,1445830
exon,1445666,1445830
CDS,1445666,1445830
exon,1445666,1445830
CDS,1445666,1445830
exon,1452493,1452630
CDS,1452493,1452630
exon,1452493,1452630
CDS,1452493,1452630
exon,1452493,1452630
CDS,1452493,1452630
exon,1453031,1453140
CDS,1453031,1453140
exon,1453031,1453140
CDS,1453031,1453140
exon,1453031,1453140
CDS,1453031,1453140
exon,1454213,1454305
CDS,1454213,1454305
exon,1454213,1454305
CDS,1454213,1454305
exon,1454967,1455132
CDS,1454967,1455132
exon,1454967,1455132
CDS,1454967,1455132
exon,1454967,1455132
CDS,1454967,1455132
exon,1455714,1455719
CDS,1455714,1455719
exon,1458200,1458274
CDS,1458200,1458274
exon,1458200,1458274
CDS,1458200,1458274
exon,1458200,1458274
CDS,1458200,1458274
exon,1464329,1464426
CDS,1464329,1464426
exon,1464329,1464426
CDS,1464329,1464426
exon,1464329,1464426
CDS,1464329,1464426
CDS,1466720,1466824
CDS,1466720,1466824
CDS,1466720,1466824
exon,1466720,1466828
exon,1466720,1466849
exon,1466720,1466918
start_codon,1466822,1466824
start_codon,1466822,1466824
start_codon,1466822,1466824
UTR,1466825,1466828
UTR,1466825,1466849
UTR,1466825,1466918
gene,1470741,1491587
UTR,1474578,1476169
exon,1474578,1476336
transcript,1474578,1491420
UTR,1476140,1476169
exon,1476140,1476336
transcript,1476140,1491481
stop_codon,1476167,1476169
stop_codon,1476167,1476169
CDS,1476170,1476336
CDS,1476170,1476336
exon,1477338,1477403
CDS,1477338,1477403
exon,1477338,1477403
CDS,1477338,1477403
exon,1478266,1478607
CDS,1478266,1478607
exon,1478266,1478607
CDS,1478266,1478607
exon,1479700,1480065
CDS,1479700,1480065
exon,1479994,1480065
CDS,1479994,1480065
CDS,1491275,1491359
CDS,1491275,1491359
exon,1491275,1491420
exon,1491275,1491481
start_codon,1491357,1491359
start_codon,1491357,1491359
UTR,1491360,1491420
UTR,1491360,1491481
exon,1516759,1517045
gene,1516759,1557653
transcript,1516759,1557653
exon,1521563,1521877
gene,1529056,1529159
transcript,1529056,1529159
exon,1529056,1529159
exon,1533479,1533794
UTR,1534251,1534427
UTR,1534251,1534427
exon,1534251,1534441
exon,1534251,1534441
gene,1534251,1557705
transcript,1534251,1557705
transcript,1534251,1557705
stop_codon,1534425,1534427
stop_codon,1534425,1534427
CDS,1534428,1534441
CDS,1534428,1534441
exon,1537155,1537310
CDS,1537155,1537310
exon,1537155,1537313
CDS,1537155,1537313
gene,1540144,1620009
exon,1551691,1552038
exon,1551691,1552038
CDS,1551691,1552038
exon,1551691,1552038
CDS,1551691,1552038
UTR,1551960,1551966
exon,1551960,1552049
transcript,1551960,1620009
stop_codon,1551964,1551966
CDS,1551967,1552049
exon,1553947,1554310
exon,1557564,1557653
CDS,1557581,1557653
CDS,1557581,1557653
exon,1557581,1557705
exon,1557581,1557705
start_codon,1557651,1557653
start_codon,1557651,1557653
UTR,1557654,1557705
UTR,1557654,1557705
exon,1561385,1565497
UTR,1561385,1565497
transcript,1561385,1620009
gene,1561385,1620061
exon,1564383,1565497
UTR,1564383,1565497
transcript,1564383,1619996
exon,1564384,1565497
UTR,1564384,1565497
transcript,1564384,1588632
UTR,1566153,1566157
UTR,1566153,1566157
UTR,1566153,1566157
exon,1566153,1566267
exon,1566153,1566267
exon,1566153,1566267
stop_codon,1566155,1566157
stop_codon,1566155,1566157
stop_codon,1566155,1566157
CDS,1566158,1566267
CDS,1566158,1566267
CDS,1566158,1566267
exon,1570805,1571137
CDS,1570805,1571137
exon,1571720,1572037
CDS,1571720,1572037
exon,1578338,1578694
CDS,1578338,1578694
exon,1578338,1578694
CDS,1578338,1578694
exon,1578338,1578694
CDS,1578338,1578694
exon,1578338,1578694
CDS,1578338,1578694
exon,1588560,1588632
CDS,1588560,1588632
start_codon,1588630,1588632
gene,1591392,1591848
transcript,1591392,1591848
exon,1591392,1591848
exon,1597340,1598282
UTR,1597340,1598282
transcript,1597340,1620009
exon,1597747,1598183
UTR,1597747,1598183
transcript,1597747,1620009
UTR,1598822,1598826
UTR,1598822,1598826
exon,1598822,1598936
exon,1598822,1598936
stop_codon,1598824,1598826
stop_codon,1598824,1598826
CDS,1598827,1598936
CDS,1598827,1598936
exon,1603810,1604142
CDS,1603810,1604142
exon,1603810,1604142
CDS,1603810,1604142
exon,1604742,1605059
CDS,1604742,1605059
exon,1604742,1605059
CDS,1604742,1605059
exon,1611357,1611713
CDS,1611357,1611713
exon,1611357,1611713
CDS,1611357,1611713
CDS,1619869,1619944
