Type,Start,End
exon,9368466,9369204
exon,9368466,9369209
gene,9369285,9376645
transcript,9369285,9376645
exon,9369285,9369326
exon,9373947,9374166
exon,9375508,9375719
exon,9376352,9376645
gene,9529934,9559268
transcript,9529934,9559268
exon,9529934,9530263
exon,9542988,9543108
exon,9548818,9548995
transcript,9558970,9559155
exon,9558970,9559155
exon,9558973,9559268
gene,9580024,9580415
transcript,9580024,9580415
exon,9580024,9580415
gene,9634244,9679906
transcript,9634244,9679906
exon,9634244,9634398
gene,9646825,9647000
transcript,9646825,9647000
exon,9646825,9647000
exon,9677372,9677569
exon,9678230,9678353
exon,9679515,9679906
gene,9781910,9838011
transcript,9781910,9816833
exon,9781910,9782304
exon,9807735,9807820
exon,9808174,9808361
exon,9809067,9809181
transcript,9809216,9838011
exon,9809216,9810515
exon,9810093,9810515
transcript,9810381,9810503
exon,9810381,9810503
gene,9810501,9810848
transcript,9810501,9810848
exon,9810501,9810848
exon,9816655,9816833
exon,9837764,9838011
gene,9902344,9902627
transcript,9902344,9902627
exon,9902344,9902627
gene,9907916,9908010
transcript,9907916,9908010
exon,9907916,9908010
gene,9913117,9914846
transcript,9913361,9914846
exon,9913361,9913506
exon,9914093,9914182
exon,9914407,9914846
gene,9975017,10119309
transcript,9975017,10119309
exon,9975017,9975104
exon,9986147,9986340
exon,9988155,9988318
exon,9988526,9988661
exon,9992166,9992259
exon,9996822,9996991
transcript,9997487,9998033
exon,9997487,9998033
exon,9997746,9997846
exon,9997959,9998048
exon,10002085,10002284
exon,10002917,10003095
gene,10028361,10029855
transcript,10028361,10029855
exon,10028361,10029855
exon,10119241,10119309
gene,10122273,10129029
transcript,10122273,10129029
exon,10122273,10122332
exon,10127148,10129029
gene,10136419,10137004
transcript,10136419,10137004
exon,10136419,10137004
gene,10328411,10342737
transcript,10328411,10342669
exon,10328411,10329038
gene,10330732,10331537
transcript,10330732,10331537
exon,10330732,10331537
transcript,10336889,10342690
exon,10336889,10338566
exon,10338455,10338566
exon,10340414,10340478
exon,10340414,10340478
exon,10342616,10342669
exon,10342616,10342690
gene,10357400,10358620
transcript,10357400,10358620
exon,10357400,10357636
exon,10357955,10358620
gene,10397644,10397778
transcript,10397644,10397778
exon,10397644,10397778
gene,10413477,10516431
transcript,10413477,10452529
exon,10413477,10413754
exon,10414811,10414911
exon,10451427,10452529
transcript,10454134,10516431
exon,10454134,10454296
exon,10462836,10463007
exon,10464862,10464976
exon,10473010,10473729
gene,10482738,10605716
transcript,10482738,10605716
exon,10482738,10482859
exon,10482740,10482859
exon,10485618,10485734
exon,10485618,10485734
exon,10491246,10491347
exon,10491246,10491347
exon,10491540,10491644
exon,10491540,10491644
exon,10496913,10497099
exon,10496913,10497109
exon,10497355,10497519
exon,10497355,10497519
exon,10498857,10498966
exon,10498857,10498986
exon,10499475,10499540
exon,10499475,10499540
exon,10500807,10501019
exon,10500807,10501019
exon,10514122,10514250
exon,10514122,10514250
exon,10516318,10516431
exon,10516318,10516437
gene,10521553,10606140
transcript,10521553,10606140
exon,10521553,10521694
UTR,10521553,10521694
transcript,10521575,10605716
exon,10521575,10521694
UTR,10521575,10521694
transcript,10521575,10605716
exon,10521575,10521694
UTR,10521575,10521694
transcript,10521583,10605716
exon,10521583,10521694
UTR,10521583,10521694
exon,10524580,10524688
exon,10524580,10524688
UTR,10524580,10524688
exon,10524580,10524688
UTR,10524580,10524688
exon,10524580,10524688
UTR,10524580,10524688
exon,10524580,10524688
UTR,10524580,10524688
exon,10527355,10527412
exon,10527355,10527412
UTR,10527355,10527412
exon,10527355,10527412
UTR,10527355,10527412
exon,10527355,10527412
UTR,10527355,10527412
exon,10527355,10527412
UTR,10527355,10527412
exon,10538681,10538734
exon,10538681,10538734
UTR,10538681,10538723
exon,10538681,10538734
UTR,10538681,10538723
exon,10538681,10538734
UTR,10538681,10538723
CDS,10538724,10538734
start_codon,10538724,10538726
CDS,10538724,10538734
start_codon,10538724,10538726
CDS,10538724,10538734
start_codon,10538724,10538726
exon,10541112,10541165
exon,10541112,10541165
CDS,10541112,10541165
exon,10541112,10541165
CDS,10541112,10541165
exon,10541112,10541165
CDS,10541112,10541165
exon,10542395,10542448
exon,10542395,10542448
CDS,10542395,10542448
exon,10542395,10542448
CDS,10542395,10542448
exon,10542395,10542448
CDS,10542395,10542448
exon,10543329,10543382
CDS,10543329,10543382
exon,10552657,10552716
exon,10552657,10552716
CDS,10552657,10552716
exon,10552657,10552716
CDS,10552657,10552716
exon,10559494,10559544
exon,10559494,10559544
CDS,10559494,10559544
exon,10559494,10559544
CDS,10559494,10559544
exon,10559494,10559544
UTR,10559494,10559544
exon,10559494,10559544
CDS,10559494,10559544
exon,10561030,10561191
exon,10561030,10561191
CDS,10561030,10561191
exon,10561030,10561191
CDS,10561030,10561191
exon,10561030,10561191
UTR,10561030,10561159
exon,10561030,10561191
CDS,10561030,10561191
CDS,10561160,10561191
start_codon,10561160,10561162
exon,10567670,10567789
exon,10567670,10567789
CDS,10567670,10567789
exon,10567670,10567789
CDS,10567670,10567789
exon,10567670,10567789
CDS,10567670,10567789
exon,10567670,10567789
CDS,10567670,10567789
exon,10569437,10569536
exon,10569437,10569536
CDS,10569437,10569536
exon,10569437,10569536
CDS,10569437,10569536
exon,10569437,10569536
CDS,10569437,10569536
exon,10569437,10569536
CDS,10569437,10569536
exon,10569683,10569746
exon,10569683,10569746
CDS,10569683,10569746
exon,10569683,10569746
CDS,10569683,10569746
exon,10569683,10569746
CDS,10569683,10569746
exon,10569683,10569746
CDS,10569683,10569746
exon,10570485,10570549
exon,10570485,10570549
CDS,10570485,10570549
exon,10570485,10570549
CDS,10570485,10570549
exon,10570485,10570549
CDS,10570485,10570549
exon,10570485,10570549
CDS,10570485,10570549
gene,10576292,10576587
transcript,10576292,10576587
exon,10576292,10576587
exon,10577460,10577520
exon,10577460,10577520
CDS,10577460,10577520
exon,10577460,10577520
CDS,10577460,10577520
exon,10577460,10577520
CDS,10577460,10577520
exon,10577460,10577520
CDS,10577460,10577520
exon,10578337,10578418
exon,10578337,10578418
CDS,10578337,10578418
exon,10578337,10578418
CDS,10578337,10578418
exon,10578337,10578418
CDS,10578337,10578418
exon,10578337,10578418
CDS,10578337,10578418
exon,10578517,10578605
exon,10578517,10578605
CDS,10578517,10578605
exon,10578517,10578605
CDS,10578517,10578605
exon,10578517,10578605
CDS,10578517,10578605
exon,10578517,10578605
CDS,10578517,10578605
exon,10590462,10590523
exon,10590462,10590523
CDS,10590462,10590523
exon,10590462,10590523
CDS,10590462,10590523
exon,10590462,10590523
CDS,10590462,10590523
exon,10590462,10590523
CDS,10590462,10590523
exon,10592293,10592373
exon,10592293,10592373
CDS,10592293,10592373
exon,10592293,10592373
CDS,10592293,10592373
exon,10592293,10592373
CDS,10592293,10592373
exon,10592293,10592373
CDS,10592293,10592373
exon,10595982,10596087
CDS,10595982,10596087
exon,10595982,10596087
CDS,10595982,10596087
exon,10595982,10596087
CDS,10595982,10596087
exon,10595982,10596087
CDS,10595982,10596087
exon,10598015,10598094
exon,10598015,10598094
CDS,10598015,10598094
exon,10598015,10598094
CDS,10598015,10598094
exon,10598015,10598094
CDS,10598015,10598094
exon,10598015,10598094
CDS,10598015,10598094
exon,10602058,10602150
exon,10602058,10602150
CDS,10602058,10602150
exon,10602058,10602150
CDS,10602058,10602150
exon,10602058,10602150
CDS,10602058,10602150
exon,10602058,10602150
CDS,10602058,10602150
exon,10603562,10603632
exon,10603562,10603632
CDS,10603562,10603632
exon,10603562,10603632
CDS,10603562,10603632
exon,10603562,10603632
CDS,10603562,10603632
exon,10603562,10603632
CDS,10603562,10603632
exon,10605417,10605716
exon,10605417,10606140
CDS,10605417,10605549
exon,10605417,10605716
CDS,10605417,10605549
exon,10605417,10605716
CDS,10605417,10605549
exon,10605417,10605716
CDS,10605417,10605549
stop_codon,10605550,10605552
UTR,10605550,10606140
stop_codon,10605550,10605552
UTR,10605550,10605716
stop_codon,10605550,10605552
UTR,10605550,10605716
stop_codon,10605550,10605552
UTR,10605550,10605716
gene,10612455,10613379
transcript,10612455,10613379
exon,10612455,10612576
exon,10613213,10613379
gene,10640028,10640338
transcript,10640028,10640338
exon,10640028,10640338
gene,10649400,10649835
transcript,10649400,10649835
exon,10649400,10649706
CDS,10649400,10649706
exon,10649790,10649835
CDS,10649790,10649835
start_codon,10649833,10649835
gene,12999676,13016692
transcript,12999676,13016692
exon,12999676,12999926
exon,13016621,13016692
gene,13038160,13067033
transcript,13038160,13052118
exon,13038160,13038424
transcript,13038208,13067033
exon,13038208,13038424
exon,13042502,13042616
exon,13042502,13042616
exon,13042779,13045270
exon,13042779,13042952
exon,13045163,13045270
exon,13046236,13046373
gene,13047583,13047689
transcript,13047583,13047689
exon,13047583,13047689
exon,13048965,13049029
exon,13048965,13049029
exon,13051796,13052118
exon,13051796,13051889
exon,13060577,13060883
exon,13065175,13065242
exon,13065558,13065699
exon,13066852,13067033
gene,13095305,13113790
transcript,13095305,13113790
exon,13095305,13098326
exon,13113081,13113148
exon,13113665,13113790
gene,13120244,13120807
transcript,13120244,13120807
exon,13120244,13120807
gene,13305152,13314944
transcript,13305152,13314944
exon,13305152,13305221
exon,13314408,13314944
gene,13349265,13350648
transcript,13349265,13350648
exon,13349265,13349368
exon,13350457,13350648
gene,13384249,13427773
transcript,13384249,13427773
exon,13384249,13385160
exon,13386282,13386445
exon,13387723,13387936
exon,13393546,13393618
exon,13393717,13393745
exon,13395968,13396057
exon,13398970,13399031
exon,13399357,13399435
exon,13405181,13405253
gene,13406384,13406460
transcript,13406384,13406460
exon,13406384,13406460
exon,13408320,13408350
exon,13413596,13413668
exon,13413762,13413790
exon,13421600,13421690
exon,13423127,13423188
exon,13426146,13426218
exon,13426312,13426340
exon,13427580,13427652
exon,13427745,13427773
gene,13443373,13489176
transcript,13443373,13489176
exon,13443373,13443431
exon,13451310,13451385
exon,13451557,13451742
exon,13452191,13452324
exon,13457790,13457932
gene,13476371,13477263
transcript,13476371,13477263
exon,13476371,13477263
exon,13489078,13489176
gene,13516107,13574999
transcript,13516112,13574999
exon,13516112,13516271
gene,13525599,13528579
transcript,13525599,13528579
exon,13525599,13528579
gene,13544210,13545185
transcript,13544210,13545185
exon,13544210,13545185
exon,13545977,13546123
exon,13546980,13547128
exon,13556393,13556511
exon,13565665,13565781
exon,13574597,13574999
gene,13581060,13582004
transcript,13581060,13582004
exon,13581060,13582004
gene,13609777,13645823
transcript,13609777,13645823
exon,13609777,13610749
UTR,13609777,13610228
transcript,13609858,13625542
exon,13609858,13610749
UTR,13609858,13610228
CDS,13610229,13610749
start_codon,13610229,13610231
CDS,13610229,13610749
start_codon,13610229,13610231
exon,13615123,13615237
CDS,13615123,13615237
exon,13615123,13615237
CDS,13615123,13615237
exon,13615397,13615570
CDS,13615397,13615570
exon,13615397,13615570
CDS,13615397,13615570
exon,13618349,13618455
CDS,13618349,13618455
exon,13618349,13618455
CDS,13618349,13618455
exon,13620158,13620295
CDS,13620158,13620295
exon,13620158,13620295
CDS,13620158,13620295
gene,13621577,13621683
transcript,13621577,13621683
exon,13621577,13621683
exon,13622805,13622875
CDS,13622805,13622875
exon,13622805,13622875
CDS,13622805,13622875
exon,13624313,13624533
CDS,13624313,13624329
stop_codon,13624330,13624332
UTR,13624330,13624533
exon,13625273,13625542
UTR,13625273,13625542
exon,13628382,13628452
CDS,13628382,13628452
exon,13629856,13629900
CDS,13629856,13629900
exon,13630941,13631107
CDS,13630941,13631107
exon,13639515,13639638
CDS,13639515,13639638
exon,13641345,13645823
CDS,13641345,13641563
stop_codon,13641564,13641566
UTR,13641564,13645823
gene,13644775,13644850
transcript,13644775,13644850
exon,13644775,13644850
gene,13654073,13654356
transcript,13654073,13654356
exon,13654073,13654356
gene,13665868,13667546
transcript,13665868,13667546
exon,13665868,13666529
exon,13667099,13667546
gene,13676022,13677116
transcript,13676022,13677116
exon,13676022,13677116
gene,13679300,13681138
transcript,13679300,13681138
exon,13679300,13681138
gene,13704853,13705518
transcript,13704853,13705518
exon,13704853,13705518
gene,13724189,13724274
transcript,13724189,13724274
exon,13724189,13724274
gene,13762338,13764332
transcript,13762338,13764332
exon,13762338,13764332
gene,13769932,13771740
transcript,13769932,13771740
exon,13769932,13770213
exon,13771565,13771740
gene,13776086,13777266
transcript,13776086,13777266
exon,13776086,13777266
gene,13792635,13793141
transcript,13792635,13793141
exon,13792635,13793141
gene,13824406,13825635
transcript,13824406,13825635
exon,13824406,13825635
gene,13826696,13827627
transcript,13826696,13827627
exon,13826696,13827627
gene,13839118,13839409
transcript,13839118,13839409
exon,13839118,13839409
gene,13843133,13848364
transcript,13843133,13848364
exon,13843133,13843432
exon,13844022,13844135
exon,13845005,13845274
exon,13846013,13846141
exon,13846759,13846949
transcript,13846759,13847713
exon,13846759,13846879
exon,13847063,13847123
exon,13847450,13847713
exon,13848090,13848364
gene,13905960,13906488
transcript,13905960,13906488
exon,13905960,13906488
gene,13909574,13980437
transcript,13909574,13935655
exon,13909574,13909693
transcript,13909574,13979911
exon,13909574,13909654
exon,13910496,13910549
exon,13910496,13910549
exon,13911718,13911763
exon,13911718,13911763
exon,13915187,13915409
exon,13916747,13916958
exon,13917555,13917836
exon,13917555,13917836
exon,13925164,13925293
exon,13925164,13925293
exon,13927335,13927447
exon,13932228,13932374
exon,13932228,13932374
exon,13933838,13934227
exon,13935515,13935655
gene,13936993,13937325
transcript,13936993,13937325
exon,13936993,13937325
exon,13937535,13938067
exon,13939246,13939428
exon,13940815,13940978
transcript,13943769,13980437
exon,13943769,13943862
exon,13945039,13945109
exon,13945039,13945109
exon,13951067,13951139
exon,13951067,13951139
exon,13951232,13951260
exon,13951232,13951260
exon,13954066,13954150
exon,13954066,13954150
exon,13958116,13958185
exon,13960809,13960839
exon,13967381,13967436
gene,13968489,13968595
transcript,13968489,13968595
exon,13968489,13968595
exon,13969973,13970110
exon,13971167,13971273
exon,13975184,13975357
exon,13975520,13975634
exon,13979702,13979911
exon,13979702,13980437
gene,14000927,14005279
transcript,14000927,14005279
exon,14000927,14001100
exon,14001542,14001662
exon,14001910,14001984
exon,14005200,14005279
gene,14007134,14014880
transcript,14007134,14014880
exon,14007134,14007198
exon,14008187,14008302
exon,14009589,14009673
exon,14010243,14010317
exon,14010777,14010874
exon,14011362,14011419
exon,14011696,14011810
exon,14012120,14012282
exon,14013503,14013657
exon,14013761,14013848
exon,14014624,14014880
gene,14019060,14020725
transcript,14019060,14020725
exon,14019060,14019577
exon,14019860,14019938
exon,14020171,14020248
exon,14020545,14020725
gene,14027415,14144468
transcript,14027415,14124624
exon,14027415,14027597
transcript,14027421,14144468
exon,14027421,14027597
gene,14064325,14069087
transcript,14064325,14069087
exon,14064325,14064527
exon,14068637,14068751
exon,14068914,14069087
gene,14070871,14070986
transcript,14070871,14070986
exon,14070871,14070986
gene,14075950,14076038
transcript,14075950,14076038
exon,14075950,14076038
exon,14083950,14084144
exon,14083950,14084144
gene,14108813,14210955
transcript,14108813,14210955
exon,14108813,14109080
UTR,14108813,14108995
transcript,14108893,14210884
exon,14108893,14109080
UTR,14108893,14108995
transcript,14108893,14210884
exon,14108893,14109080
UTR,14108893,14108961
transcript,14108893,14210891
exon,14108893,14109080
UTR,14108893,14108995
transcript,14108893,14210891
exon,14108893,14109080
UTR,14108893,14108995
transcript,14108893,14210891
exon,14108893,14109080
UTR,14108893,14108995
stop_codon,14108959,14108961
CDS,14108962,14109080
stop_codon,14108993,14108995
stop_codon,14108993,14108995
stop_codon,14108993,14108995
stop_codon,14108993,14108995
stop_codon,14108993,14108995
CDS,14108996,14109080
CDS,14108996,14109080
CDS,14108996,14109080
CDS,14108996,14109080
CDS,14108996,14109080
exon,14113339,14113378
exon,14124138,14124624
exon,14143509,14144468
gene,14143581,14144158
transcript,14143581,14144158
exon,14143581,14144158
exon,14144623,14144799
CDS,14144623,14144799
